"date","close","volume","open","high","low"
"2014/10/20","51.3171","33502003.0000","50.8571","52.7414","50.7932"
"2014/10/17","51.0128","79136564.0000","51.4014","51.4386","48.7857"
"2014/10/16","51.6714","92149218.0000","47.5328","52.3100","47.2857"
"2014/10/15","64.0843","57103938.0000","63.4957","64.4257","61.4543"
"2014/10/14","64.1600","16733533.0000","63.6443","64.5700","62.5900"
"2014/10/13","62.6543","20176736.0000","64.4643","64.6386","61.8571"
"2014/10/10","64.5828","19107647.0000","65.6857","66.4057","64.4914"
"2014/10/09","65.9457","14924291.0000","66.6614","66.8557","65.6514"
"2014/10/08","66.6943","14329515.0000","65.2357","66.8000","64.4835"
"2014/10/07","65.1786","13752869.0000","65.8714","66.6114","65.1428"
"2014/10/06","66.2114","13707292.0000","66.0000","66.7443","65.8571"
"2014/10/03","65.6486","15267152.0000","64.7414","65.8000","64.6443"
"2014/10/02","64.2828","18448359.0000","62.7000","64.3557","62.5543"
"2014/10/01","62.6857","15416070.0000","64.0986","64.2857","62.4700"
"2014/09/30","64.4543","12472737.0000","64.6143","65.3128","64.2571"
"2014/09/29","64.2228","9514697.0000","63.4386","64.3628","63.1457"
"2014/09/26","64.1071","10404628.0000","63.5714","64.3771","63.4128"
"2014/09/25","63.3557","9836872.0000","64.2714","64.6214","63.2028"
"2014/09/24","64.3657","9549508.0000","63.4943","64.5228","63.2200"
"2014/09/23","63.4143","11466773.0000","63.0328","64.0014","62.9286"
"2014/09/22","63.2543","16161206.0000","65.1814","65.2786","62.6971"
"2014/09/19","65.3600","11956599.0000","65.8571","65.9043","64.8814"
"2014/09/18","65.5728","10628054.0000","65.3528","65.9086","64.7600"
"2014/09/17","64.9328","12129877.0000","65.2728","65.5522","64.4700"
"2014/09/16","65.2728","26834305.0000","64.0571","65.4486","63.6571"
"2014/09/15","65.3928","20438914.0000","68.2200","68.2200","65.2643"
"2014/09/12","68.0786","13422182.0000","69.0928","69.2700","68.0171"
"2014/09/11","68.7943","7863123.0000","68.9386","69.1943","68.5243"
"2014/09/10","69.1986","9086955.0000","68.6000","69.2500","68.1481"
"2014/09/09","68.4300","19731599.0000","69.4714","69.8981","68.0571"
"2014/09/08","68.4757","7658303.0000","67.7714","68.6571","67.7428"
"2014/09/05","67.9543","11947723.0000","67.6043","68.1928","67.1528"
"2014/09/04","67.5243","11954345.0000","68.4443","68.8128","67.4471"
"2014/09/03","68.1986","16203619.0000","68.6457","69.6571","68.0757"
"2014/09/02","68.0857","8782056.0000","68.3571","68.3986","67.7986"
"2014/08/29","68.2343","9835374.0000","68.1214","68.6428","67.7343"
"2014/08/28","67.8871","7583935.0000","67.5214","68.2114","67.2586"
"2014/08/27","67.8143","10383467.0000","68.4857","68.6064","67.6614"
"2014/08/26","68.4800","10116081.0000","68.3571","68.8357","67.7930"
"2014/08/25","68.7043","13476614.0000","68.7928","69.3286","68.2186"
"2014/08/22","68.4557","13728229.0000","67.2771","68.5071","67.1500"
"2014/08/21","67.4357","11742553.0000","67.3257","68.0214","66.8101"
"2014/08/20","67.4557","12160061.0000","66.7143","67.6786","66.3630"
"2014/08/19","66.8786","10893886.0000","66.7271","67.2143","66.0614"
"2014/08/18","66.5714","13491888.0000","66.0086","67.0714","65.8928"
"2014/08/15","65.5843","22034677.0000","64.4986","66.0000","64.0857"
"2014/08/14","64.4100","6656050.0000","64.6014","65.0000","64.0314"
"2014/08/13","64.5043","9051906.0000","64.0857","64.8878","63.8314"
"2014/08/12","63.7728","10827890.0000","64.4786","64.7143","63.3443"
"2014/08/11","64.5057","13246244.0000","64.1743","65.3786","64.1014"
"2014/08/08","63.6928","15494526.0000","64.3143","64.4243","63.1500"
"2014/08/07","64.2386","27291454.0000","62.1857","64.2785","62.0786"
"2014/08/06","61.4714","15822945.0000","60.1428","62.1286","60.0786"
"2014/08/05","60.4071","10663166.0000","60.1857","61.1428","60.0443"
"2014/08/04","60.3857","10685034.0000","61.0286","61.4286","60.1114"
"2014/08/01","60.7714","18840310.0000","60.2514","61.1038","58.9300"
"2014/07/31","60.3886","13818879.0000","61.4657","61.8528","60.1843"
"2014/07/30","62.0514","15262994.0000","60.6786","62.1843","60.6157"
"2014/07/29","60.6114","9281240.0000","60.4586","61.1986","60.4586"
"2014/07/28","60.6657","11959273.0000","60.3157","60.8443","59.7886"
"2014/07/25","60.2657","11607984.0000","60.7143","61.1671","60.0571"
"2014/07/24","60.7686","18172208.0000","61.3528","61.4584","59.8600"
"2014/07/23","61.1286","17247375.0000","61.4871","62.2014","60.9300"
"2014/07/22","61.5843","57164012.0000","63.2828","63.5243","60.7230"
"2014/07/21","64.5643","34005653.0000","64.5271","65.3571","63.9457"
"2014/07/18","63.4528","11754747.0000","62.9728","63.4714","62.2493"
"2014/07/17","62.7657","13263009.0000","63.3257","64.1214","62.6128"
"2014/07/16","63.4914","13427138.0000","64.8671","65.1000","63.3428"
"2014/07/15","64.1557","13502850.0000","64.3843","64.4814","63.1814"
"2014/07/14","64.6543","17432784.0000","63.3286","65.0686","62.7143"
"2014/07/11","62.8514","14219083.0000","63.0657","63.4471","62.4500"
"2014/07/10","62.6500","24379586.0000","62.0560","63.4557","61.1714"
"2014/07/09","63.2857","20990997.0000","63.7400","64.1914","62.8186"
"2014/07/08","63.5786","26175584.0000","65.6643","65.8571","62.7544"
"2014/07/07","65.8028","18291614.0000","67.4428","67.4614","65.7143"
"2014/07/03","67.4786","11359498.0000","67.1657","67.5171","66.9814"
"2014/07/02","66.6771","17307029.0000","67.6400","67.9814","66.5771"
"2014/07/01","67.5857","37991125.0000","65.1757","67.6686","65.0428"
"2014/06/30","62.9428","10583093.0000","63.2657","63.8383","62.8128"
"2014/06/27","63.1543","15574438.0000","62.6171","63.3128","62.4857"
"2014/06/26","62.8014","14237017.0000","62.9700","63.1628","62.3928"
"2014/06/25","63.4586","15742732.0000","62.1428","63.5371","61.9043"
"2014/06/24","62.3371","20361851.0000","62.5786","64.2771","62.2143"
"2014/06/23","62.7886","10672854.0000","62.7657","63.1228","62.2214"
"2014/06/20","62.8828","13219168.0000","63.0286","63.2686","62.1400"
"2014/06/19","63.0557","17306791.0000","64.2043","64.2128","62.5800"
"2014/06/18","64.0971","18778283.0000","63.3814","64.4028","62.8928"
"2014/06/17","63.3786","28984251.0000","62.5771","64.0128","62.5386"
"2014/06/16","61.4657","12504909.0000","60.9328","61.6014","60.4886"
"2014/06/13","61.1014","15764474.0000","60.4286","61.1286","59.6014"
"2014/06/12","60.3500","15794413.0000","61.2957","61.4639","60.0714"
"2014/06/11","61.4286","13737546.0000","60.7471","61.8000","60.7143"
"2014/06/10","61.1843","22912932.0000","60.7886","62.2914","60.7171"
"2014/06/09","60.4414","16610116.0000","61.3571","61.5214","60.0128"
"2014/06/06","61.4471","15718526.0000","61.4300","62.1271","61.1943"
"2014/06/05","61.1928","18923260.0000","60.5357","61.3428","59.7957"
"2014/06/04","60.4586","17420919.0000","59.5371","60.6428","59.0428"
"2014/06/03","59.6528","17128900.0000","59.9986","60.8000","59.5786"
